Symbol,Close,Date,High,Low,Month,Open,Volume,Sector
POWERGRID,273.65,14-02-2024 05:30,275,267,2024-02,269.5,13546941,Energy
POWERGRID,281.65,15-02-2024 05:30,283.35,271.35,2024-02,272,25475670,Energy
POWERGRID,274.55,16-02-2024 05:30,282.9,273.3,2024-02,282,25129188,Energy
POWERGRID,276.35,19-02-2024 05:30,278.3,273.3,2024-02,275.1,11429901,Energy
POWERGRID,287.9,20-02-2024 05:30,288.75,277.7,2024-02,278.35,43053543,Energy
POWERGRID,280.1,21-02-2024 05:30,289.45,279.25,2024-02,287.55,24651085,Energy
POWERGRID,282.6,22-02-2024 05:30,283.5,273.25,2024-02,280.1,26793590,Energy
POWERGRID,281.95,23-02-2024 05:30,285.2,279,2024-02,282.55,14313526,Energy
POWERGRID,287.8,26-02-2024 05:30,291.5,282.05,2024-02,282.95,31012494,Energy
POWERGRID,292.5,27-02-2024 05:30,293.4,284.1,2024-02,284.1,36510093,Energy
POWERGRID,279.55,28-02-2024 05:30,293.65,278.4,2024-02,291.5,18824161,Energy
POWERGRID,282.85,29-02-2024 05:30,285,274.4,2024-02,279.6,35043015,Energy
POWERGRID,287.7,01-03-2024 05:30,289.4,284.6,2024-03,285,15149735,Energy
POWERGRID,286.85,02-03-2024 05:30,289.8,286.2,2024-03,289,494394,Energy
POWERGRID,294.65,04-03-2024 05:30,297,288,2024-03,288,23131460,Energy
POWERGRID,295,05-03-2024 05:30,295.45,289.75,2024-03,292.05,13220556,Energy
POWERGRID,293.7,06-03-2024 05:30,294.9,286.5,2024-03,290.3,15969436,Energy
POWERGRID,292.65,07-03-2024 05:30,298.9,291,2024-03,294,14908694,Energy
POWERGRID,285.55,11-03-2024 05:30,291.95,284.4,2024-03,288.4,19020659,Energy
POWERGRID,285.15,12-03-2024 05:30,288.65,282.75,2024-03,284.9,17906155,Energy
POWERGRID,264.3,13-03-2024 05:30,283.9,261.8,2024-03,283.3,39389523,Energy
POWERGRID,266.35,14-03-2024 05:30,268.4,260.7,2024-03,264.05,26005940,Energy
POWERGRID,265.95,15-03-2024 05:30,272,257.65,2024-03,268.1,43817794,Energy
POWERGRID,264.9,18-03-2024 05:30,266.65,259.5,2024-03,265.95,12423655,Energy
POWERGRID,259,19-03-2024 05:30,266.5,258.3,2024-03,262.15,20031514,Energy
POWERGRID,264.65,20-03-2024 05:30,265.15,258.95,2024-03,259.95,11308487,Energy
POWERGRID,273.75,21-03-2024 05:30,274.5,267.1,2024-03,267.8,23559105,Energy
POWERGRID,275.75,22-03-2024 05:30,278.25,271.35,2024-03,273.75,22097588,Energy
POWERGRID,270.05,26-03-2024 05:30,274.1,266.1,2024-03,270.1,28477120,Energy
POWERGRID,270.25,27-03-2024 05:30,272.8,269.2,2024-03,271,18094214,Energy
POWERGRID,276.9,28-03-2024 05:30,279.5,271.65,2024-03,272,26646830,Energy
POWERGRID,280.15,01-04-2024 05:30,281.6,277.65,2024-04,280.75,8945400,Energy
POWERGRID,279.55,02-04-2024 05:30,281.7,278.5,2024-04,279.25,13229425,Energy
POWERGRID,280.1,03-04-2024 05:30,283.1,278.55,2024-04,280.15,14499308,Energy
POWERGRID,277.65,04-04-2024 05:30,286.7,275.05,2024-04,282.8,23722104,Energy
POWERGRID,278.4,05-04-2024 05:30,279.95,275.15,2024-04,279.95,9308711,Energy
POWERGRID,281.75,08-04-2024 05:30,284.2,279.05,2024-04,280.55,14473340,Energy
POWERGRID,281.2,09-04-2024 05:30,284.35,281,2024-04,282.85,5780865,Energy
POWERGRID,282.55,10-04-2024 05:30,285.35,280,2024-04,280,8809693,Energy
POWERGRID,275.25,12-04-2024 05:30,284.45,274.65,2024-04,281.5,17731780,Energy
POWERGRID,274.05,15-04-2024 05:30,276.2,268.4,2024-04,270.25,13378690,Energy
POWERGRID,274.25,16-04-2024 05:30,275.55,271.25,2024-04,273,9662195,Energy
POWERGRID,280.1,18-04-2024 05:30,289.9,277.7,2024-04,287.9,51039603,Energy
POWERGRID,281.65,19-04-2024 05:30,282.25,274.7,2024-04,278.1,18755469,Energy
POWERGRID,283.65,22-04-2024 05:30,284.7,281.7,2024-04,284,14965203,Energy
POWERGRID,285.35,23-04-2024 05:30,287.15,280.7,2024-04,283.65,11464036,Energy
POWERGRID,290.4,24-04-2024 05:30,291.85,284.4,2024-04,285,19324163,Energy
POWERGRID,293.3,25-04-2024 05:30,294.5,289.25,2024-04,292,22022414,Energy
POWERGRID,292.25,26-04-2024 05:30,296.15,291.45,2024-04,294.25,15581578,Energy
POWERGRID,293.7,29-04-2024 05:30,294.6,289.6,2024-04,292.3,9804396,Energy
POWERGRID,301.85,30-04-2024 05:30,304.35,293.05,2024-04,293.7,33288857,Energy
POWERGRID,313.6,02-05-2024 05:30,317.25,301.85,2024-05,301.95,44059506,Energy
POWERGRID,310.85,03-05-2024 05:30,316.1,308.25,2024-05,312,27074447,Energy
POWERGRID,306.85,06-05-2024 05:30,310.8,303.1,2024-05,310.2,16855909,Energy
POWERGRID,295.25,07-05-2024 05:30,308.3,294.5,2024-05,307,13857464,Energy
POWERGRID,302,08-05-2024 05:30,302.85,292,2024-05,292,18754452,Energy
POWERGRID,296.15,09-05-2024 05:30,304.35,295.25,2024-05,302.75,11196567,Energy
POWERGRID,303.75,10-05-2024 05:30,304.45,296.25,2024-05,296.25,11786977,Energy
POWERGRID,306.55,13-05-2024 05:30,307.65,297.6,2024-05,304.2,11710605,Energy
POWERGRID,309.25,14-05-2024 05:30,313,307.75,2024-05,308,9957875,Energy
POWERGRID,314.85,15-05-2024 05:30,316.3,308.85,2024-05,310,11397656,Energy
POWERGRID,312.5,16-05-2024 05:30,315.6,305.3,2024-05,314.5,19843532,Energy
POWERGRID,313.15,17-05-2024 05:30,316,310.75,2024-05,314.9,9069551,Energy
POWERGRID,316.9,18-05-2024 05:30,318.25,315,2024-05,315.85,1506930,Energy
POWERGRID,325.65,21-05-2024 05:30,327.45,311,2024-05,311,21976662,Energy
POWERGRID,325.75,22-05-2024 05:30,327.75,320.2,2024-05,327.75,10287081,Energy
POWERGRID,319.9,23-05-2024 05:30,320.7,309,2024-05,319.45,35705284,Energy
POWERGRID,318.8,24-05-2024 05:30,322.95,317.4,2024-05,318,15058182,Energy
POWERGRID,317.95,27-05-2024 05:30,321.5,314.5,2024-05,321.5,12857918,Energy
POWERGRID,312.8,28-05-2024 05:30,319.5,312,2024-05,319,10935739,Energy
POWERGRID,317.7,29-05-2024 05:30,318.7,309.1,2024-05,309.1,16812268,Energy
POWERGRID,306.7,30-05-2024 05:30,317.65,303.8,2024-05,314.6,22768893,Energy
POWERGRID,310,31-05-2024 05:30,311.5,305.7,2024-05,308.55,36929443,Energy
POWERGRID,337.65,03-06-2024 05:30,348.7,325.6,2024-06,335,55218939,Energy
POWERGRID,295.95,04-06-2024 05:30,334.95,279.75,2024-06,334.95,73262478,Energy
POWERGRID,298.8,05-06-2024 05:30,301.05,279.2,2024-06,296.3,45312613,Energy
POWERGRID,300.45,06-06-2024 05:30,311.45,298.1,2024-06,303.4,36508044,Energy
POWERGRID,309.35,07-06-2024 05:30,310.65,296.8,2024-06,298.05,38016104,Energy
POWERGRID,315.8,10-06-2024 05:30,323.35,311.6,2024-06,313,25478964,Energy
POWERGRID,316.55,11-06-2024 05:30,319.7,315.15,2024-06,316.2,12238518,Energy
POWERGRID,324.65,12-06-2024 05:30,327.1,316.9,2024-06,319.9,20346144,Energy
POWERGRID,321.45,13-06-2024 05:30,327.95,320.65,2024-06,327,11756503,Energy
POWERGRID,321.5,14-06-2024 05:30,326,319.35,2024-06,326,14159988,Energy
POWERGRID,331.8,18-06-2024 05:30,332.5,322,2024-06,322,21653702,Energy
POWERGRID,327.3,19-06-2024 05:30,334.85,325.4,2024-06,334,14235150,Energy
POWERGRID,324.55,20-06-2024 05:30,328.3,322.3,2024-06,327.5,11749507,Energy
POWERGRID,325.95,21-06-2024 05:30,329.6,323,2024-06,326.7,17209541,Energy
POWERGRID,332.95,24-06-2024 05:30,334,322.55,2024-06,323.1,18044357,Energy
POWERGRID,327.4,25-06-2024 05:30,335,325.8,2024-06,335,13979671,Energy
POWERGRID,326.7,26-06-2024 05:30,330.2,324.95,2024-06,325.7,12946277,Energy
POWERGRID,331.55,27-06-2024 05:30,332.5,324.35,2024-06,328.55,27061015,Energy
POWERGRID,330.95,28-06-2024 05:30,337.35,329.6,2024-06,333,21676594,Energy
POWERGRID,329.6,01-07-2024 05:30,331.75,325.25,2024-07,331,11959181,Energy
POWERGRID,330.8,02-07-2024 05:30,334.4,328.05,2024-07,330.05,12684459,Energy
POWERGRID,335.15,03-07-2024 05:30,336.9,329.1,2024-07,331.1,9369793,Energy
POWERGRID,335,04-07-2024 05:30,338.7,333.9,2024-07,337,12878827,Energy
POWERGRID,339.4,05-07-2024 05:30,339.9,332.85,2024-07,335,10894118,Energy
POWERGRID,339.4,08-07-2024 05:30,341,336.85,2024-07,341,7828162,Energy
POWERGRID,341.15,09-07-2024 05:30,342.35,338.1,2024-07,340,9214579,Energy
POWERGRID,346.05,10-07-2024 05:30,347.8,335.5,2024-07,343,10662609,Energy
POWERGRID,342.8,11-07-2024 05:30,348.75,342,2024-07,348.5,12642065,Energy
POWERGRID,343.1,12-07-2024 05:30,345.9,340.1,2024-07,342.8,11380570,Energy
POWERGRID,343.85,15-07-2024 05:30,345.4,340.2,2024-07,345.4,5277531,Energy
POWERGRID,342.45,16-07-2024 05:30,347,341.5,2024-07,342.75,11363095,Energy
POWERGRID,341.25,18-07-2024 05:30,344.7,336.95,2024-07,342,13908161,Energy
POWERGRID,332.2,19-07-2024 05:30,341.85,331,2024-07,339.55,12937990,Energy
POWERGRID,338.6,22-07-2024 05:30,339.4,329.5,2024-07,330,10678640,Energy
POWERGRID,334.25,23-07-2024 05:30,340.5,321.1,2024-07,339.1,15954324,Energy
POWERGRID,337.15,24-07-2024 05:30,338.8,330.3,2024-07,330.9,12573882,Energy
POWERGRID,339.45,25-07-2024 05:30,342.6,330.45,2024-07,330.45,16271884,Energy
POWERGRID,344.2,26-07-2024 05:30,345.55,338.5,2024-07,340.35,11468068,Energy
POWERGRID,342.35,29-07-2024 05:30,345.9,337.75,2024-07,339.8,31849674,Energy
POWERGRID,349.8,30-07-2024 05:30,356.95,343.3,2024-07,345,25813219,Energy
POWERGRID,348.2,31-07-2024 05:30,350.65,342.6,2024-07,348.25,17976593,Energy
POWERGRID,361.1,01-08-2024 05:30,362.5,350.15,2024-08,351.15,26792459,Energy
POWERGRID,358.25,02-08-2024 05:30,361.05,354,2024-08,358,13771470,Energy
POWERGRID,342.8,05-08-2024 05:30,354.8,341.5,2024-08,352.75,13566586,Energy
POWERGRID,340.75,06-08-2024 05:30,350.8,339.25,2024-08,342.8,12273667,Energy
POWERGRID,352.05,07-08-2024 05:30,352.55,343.4,2024-08,345.85,12441847,Energy
POWERGRID,342.65,08-08-2024 05:30,355,341.25,2024-08,355,15489731,Energy
POWERGRID,346,09-08-2024 05:30,348.95,344.3,2024-08,347.9,8720610,Energy
POWERGRID,341.15,12-08-2024 05:30,343.8,339.5,2024-08,343,12521136,Energy
POWERGRID,336.95,13-08-2024 05:30,342.45,335.15,2024-08,337,10435954,Energy
POWERGRID,333.5,14-08-2024 05:30,338.35,332.5,2024-08,337,12385993,Energy
POWERGRID,338.6,16-08-2024 05:30,339.55,330.6,2024-08,333,13013828,Energy
POWERGRID,340.3,19-08-2024 05:30,343.3,339.3,2024-08,342.65,5891370,Energy
POWERGRID,340.5,20-08-2024 05:30,342.65,338.8,2024-08,340.45,6393840,Energy
POWERGRID,336.65,21-08-2024 05:30,340.95,336.15,2024-08,340,10118601,Energy
POWERGRID,334,22-08-2024 05:30,337.7,330.5,2024-08,336,18370039,Energy
POWERGRID,336.25,23-08-2024 05:30,336.95,333.35,2024-08,334.65,7494822,Energy
POWERGRID,338.25,26-08-2024 05:30,341.5,335.85,2024-08,336.45,7993675,Energy
POWERGRID,335.35,27-08-2024 05:30,341.45,335,2024-08,339,9589690,Energy
POWERGRID,334.45,28-08-2024 05:30,338.9,333.75,2024-08,335.35,8790600,Energy
POWERGRID,333.3,29-08-2024 05:30,335.9,328.8,2024-08,332.5,17653536,Energy
POWERGRID,337.4,30-08-2024 05:30,340.85,334.05,2024-08,335,22713812,Energy
POWERGRID,350.8,01-10-2024 05:30,356,349.95,2024-10,351.1,9856291,Energy
POWERGRID,344.15,03-10-2024 05:30,349.9,342.6,2024-10,343,19350466,Energy
POWERGRID,338.85,04-10-2024 05:30,347.45,337.75,2024-10,343,20121706,Energy
POWERGRID,328.95,07-10-2024 05:30,340,325,2024-10,340,13851446,Energy
POWERGRID,327.15,08-10-2024 05:30,331,322.35,2024-10,327.3,21148292,Energy
POWERGRID,329.75,09-10-2024 05:30,331.8,325.5,2024-10,327,9228363,Energy
POWERGRID,334.35,10-10-2024 05:30,338.1,330.1,2024-10,330.2,20773976,Energy
POWERGRID,330.05,11-10-2024 05:30,335.35,329.5,2024-10,334.45,6098468,Energy
POWERGRID,330.7,14-10-2024 05:30,331.5,327.8,2024-10,330.05,5944216,Energy
POWERGRID,329.85,15-10-2024 05:30,333.45,327.5,2024-10,333.45,12415489,Energy
POWERGRID,327.2,16-10-2024 05:30,332.65,324.95,2024-10,331.7,22085298,Energy
POWERGRID,331.15,17-10-2024 05:30,331.9,324.6,2024-10,328.5,17039729,Energy
POWERGRID,332.05,18-10-2024 05:30,333.85,328.25,2024-10,331.5,10569021,Energy
POWERGRID,331.15,21-10-2024 05:30,333.75,329.45,2024-10,333,8745904,Energy
POWERGRID,322.75,22-10-2024 05:30,335.65,321.05,2024-10,332.9,11219831,Energy
POWERGRID,316.9,23-10-2024 05:30,321.9,313.85,2024-10,319.2,12541589,Energy
POWERGRID,319.15,24-10-2024 05:30,320.8,315.25,2024-10,315.25,8327779,Energy
POWERGRID,315.8,25-10-2024 05:30,321.5,313.25,2024-10,321.5,12979410,Energy
POWERGRID,318.3,28-10-2024 05:30,320.45,310.75,2024-10,314.5,9610615,Energy
POWERGRID,320.55,29-10-2024 05:30,321.2,314.15,2024-10,316.1,15856332,Energy
POWERGRID,318.45,30-10-2024 05:30,325.4,316.75,2024-10,318.55,14498110,Energy
POWERGRID,320.8,31-10-2024 05:30,322.7,317.85,2024-10,320.4,9900390,Energy
POWERGRID,335.55,02-09-2024 05:30,339.9,334.2,2024-09,338.4,9789776,Energy
POWERGRID,334.65,03-09-2024 05:30,337.95,334,2024-09,336,8434423,Energy
POWERGRID,332.9,04-09-2024 05:30,334.7,331,2024-09,331.2,9025610,Energy
POWERGRID,331.25,05-09-2024 05:30,334.3,329.6,2024-09,332.35,13912371,Energy
POWERGRID,329.8,06-09-2024 05:30,333.1,325,2024-09,333.05,23755639,Energy
POWERGRID,328.55,09-09-2024 05:30,329.2,323.55,2024-09,327.7,18597200,Energy
POWERGRID,334.15,10-09-2024 05:30,335.3,327,2024-09,327,15472387,Energy
POWERGRID,333.2,11-09-2024 05:30,337.25,332,2024-09,336.9,10134008,Energy
POWERGRID,338.2,12-09-2024 05:30,339,333.25,2024-09,334.85,18410837,Energy
POWERGRID,337.25,13-09-2024 05:30,341.25,336.1,2024-09,339.8,10417461,Energy
POWERGRID,338.25,16-09-2024 05:30,341.5,337.05,2024-09,337.25,7748570,Energy
POWERGRID,336.9,17-09-2024 05:30,340,334.5,2024-09,336.7,11451846,Energy
POWERGRID,334.3,18-09-2024 05:30,338.9,333.1,2024-09,338.5,6583254,Energy
POWERGRID,334.9,19-09-2024 05:30,338.35,333.1,2024-09,336.2,10589610,Energy
POWERGRID,340.85,20-09-2024 05:30,342.95,334.75,2024-09,338.15,31236123,Energy
POWERGRID,341.15,23-09-2024 05:30,342.5,340.25,2024-09,342,6542941,Energy
POWERGRID,350.05,24-09-2024 05:30,351,342.35,2024-09,344.55,26145769,Energy
POWERGRID,363.75,25-09-2024 05:30,366.25,352.35,2024-09,353.85,40770462,Energy
POWERGRID,365.45,26-09-2024 05:30,366.1,357.2,2024-09,364.05,18733959,Energy
POWERGRID,354.25,27-09-2024 05:30,363.3,353.35,2024-09,362.2,33148043,Energy
POWERGRID,352.85,30-09-2024 05:30,357.45,349.7,2024-09,354.25,16356171,Energy
POWERGRID,322.05,01-11-2024 05:30,322.7,320,2024-11,322.45,847672,Energy
POWERGRID,315.45,04-11-2024 05:30,324.7,311.6,2024-11,324.55,9249409,Energy
POWERGRID,316.6,05-11-2024 05:30,317.7,312,2024-11,312.35,7518195,Energy
POWERGRID,318.5,06-11-2024 05:30,320.35,313.9,2024-11,317.4,11019250,Energy
POWERGRID,312.95,07-11-2024 05:30,319,311.7,2024-11,319,14504208,Energy
POWERGRID,316.25,08-11-2024 05:30,317.55,308.7,2024-11,311.85,15740539,Energy
POWERGRID,329.8,11-11-2024 05:30,332.4,312.8,2024-11,313.55,22838987,Energy
POWERGRID,322.7,12-11-2024 05:30,332.5,321.8,2024-11,331.5,12069181,Energy
POWERGRID,318,13-11-2024 05:30,324.6,317.15,2024-11,322.65,12918639,Energy
POWERGRID,312.1,14-11-2024 05:30,318.8,310.6,2024-11,315.1,12500377,Energy
POWERGRID,312.05,18-11-2024 05:30,315.55,310.1,2024-11,314,9408101,Energy
POWERGRID,315.05,19-11-2024 05:30,318.25,312.25,2024-11,313.05,13157158,Energy
POWERGRID,325.9,21-11-2024 05:30,326.75,313,2024-11,316,25406386,Energy
POWERGRID,336.95,22-11-2024 05:30,337.6,324,2024-11,325.8,31523269,Energy
POWERGRID,199.55,03-10-2023 05:30,200,196.9,2023-10,198.75,10830728,Energy
POWERGRID,199,04-10-2023 05:30,199.4,195.4,2023-10,198.9,14120040,Energy
POWERGRID,196.6,05-10-2023 05:30,199.5,195.35,2023-10,199.5,14575590,Energy
POWERGRID,197.05,06-10-2023 05:30,197.45,194.85,2023-10,197,12857229,Energy
POWERGRID,196.25,09-10-2023 05:30,196.9,193.75,2023-10,196.5,7853369,Energy
POWERGRID,197.95,10-10-2023 05:30,198.55,195.7,2023-10,196.25,7440527,Energy
POWERGRID,198.5,11-10-2023 05:30,199.15,197.35,2023-10,197.35,10031916,Energy
POWERGRID,200.75,12-10-2023 05:30,202,197.35,2023-10,197.35,21872719,Energy
POWERGRID,201.8,13-10-2023 05:30,202.4,199.3,2023-10,200.45,13105921,Energy
POWERGRID,203.05,16-10-2023 05:30,203.85,200.1,2023-10,200.3,18336656,Energy
POWERGRID,207.15,17-10-2023 05:30,209,202.6,2023-10,203.55,19378328,Energy
POWERGRID,206.5,18-10-2023 05:30,208.45,204,2023-10,208.45,14923328,Energy
POWERGRID,205.8,19-10-2023 05:30,207.4,202.2,2023-10,204,13192888,Energy
POWERGRID,202.85,20-10-2023 05:30,205.2,200.9,2023-10,205.2,22081120,Energy
POWERGRID,199.75,23-10-2023 05:30,205.15,199,2023-10,202,6988219,Energy
POWERGRID,199.5,25-10-2023 05:30,200.45,197.8,2023-10,199,16817158,Energy
POWERGRID,198.95,26-10-2023 05:30,200,196.3,2023-10,198.75,11070090,Energy
POWERGRID,200.95,27-10-2023 05:30,201.8,199.15,2023-10,199.25,9995487,Energy
POWERGRID,200.85,30-10-2023 05:30,202.2,197.65,2023-10,200.95,7679981,Energy
POWERGRID,202.15,31-10-2023 05:30,202.95,200.55,2023-10,201.5,7474770,Energy
RELIANCE,1148.7,01-11-2023 05:30,1158.75,1137.6,2023-11,1144.58,10309190,Conglomerate
RELIANCE,1160.1,02-11-2023 05:30,1162.15,1153.97,2023-11,1156.97,10562104,Conglomerate
RELIANCE,1159.85,03-11-2023 05:30,1167.47,1157.88,2023-11,1163.6,8850156,Conglomerate
RELIANCE,1169.5,06-11-2023 05:30,1170,1162.8,2023-11,1166.15,10647304,Conglomerate
RELIANCE,1161.9,07-11-2023 05:30,1169.55,1159.78,2023-11,1167.03,6960204,Conglomerate
RELIANCE,1167.95,08-11-2023 05:30,1170.5,1160.88,2023-11,1166,7884494,Conglomerate
RELIANCE,1155.28,09-11-2023 05:30,1167.95,1152.1,2023-11,1167.93,14513610,Conglomerate
RELIANCE,1157.45,10-11-2023 05:30,1158.18,1149.03,2023-11,1152.78,7734954,Conglomerate
RELIANCE,1165.33,12-11-2023 05:30,1166,1161.25,2023-11,1163.03,1419844,Conglomerate
RELIANCE,1157.3,13-11-2023 05:30,1162.3,1155.85,2023-11,1161.45,3854810,Conglomerate
RELIANCE,1178.22,15-11-2023 05:30,1180.97,1163.5,2023-11,1170,12220648,Conglomerate
RELIANCE,1180.35,16-11-2023 05:30,1187.08,1173.47,2023-11,1175.55,13134910,Conglomerate
RELIANCE,1177.78,17-11-2023 05:30,1186.63,1176.03,2023-11,1176.45,7758634,Conglomerate
RELIANCE,1174.68,20-11-2023 05:30,1179.2,1168.2,2023-11,1174.28,4490186,Conglomerate
RELIANCE,1189.45,21-11-2023 05:30,1194,1180.1,2023-11,1183,8214450,Conglomerate
RELIANCE,1194.1,22-11-2023 05:30,1197.22,1186.1,2023-11,1187.5,8534814,Conglomerate
RELIANCE,1197.75,23-11-2023 05:30,1200,1194.1,2023-11,1194.1,8531542,Conglomerate
RELIANCE,1196.95,24-11-2023 05:30,1201.3,1195.53,2023-11,1195.8,6749486,Conglomerate
RELIANCE,1197.2,28-11-2023 05:30,1199.85,1187.63,2023-11,1196.95,13792174,Conglomerate
RELIANCE,1200.35,29-11-2023 05:30,1205.97,1199.03,2023-11,1204,12531306,Conglomerate
RELIANCE,1188.72,30-11-2023 05:30,1200.35,1184.95,2023-11,1197.35,28439984,Conglomerate
RELIANCE,1148.7,01-11-2023 05:30,1158.75,1137.6,2023-11,1144.58,10309190,Conglomerate
RELIANCE,1160.1,02-11-2023 05:30,1162.15,1153.97,2023-11,1156.97,10562104,Conglomerate
RELIANCE,1159.85,03-11-2023 05:30,1167.47,1157.88,2023-11,1163.6,8850156,Conglomerate
RELIANCE,1169.5,06-11-2023 05:30,1170,1162.8,2023-11,1166.15,10647304,Conglomerate
RELIANCE,1161.9,07-11-2023 05:30,1169.55,1159.78,2023-11,1167.03,6960204,Conglomerate
RELIANCE,1167.95,08-11-2023 05:30,1170.5,1160.88,2023-11,1166,7884494,Conglomerate
RELIANCE,1155.28,09-11-2023 05:30,1167.95,1152.1,2023-11,1167.93,14513610,Conglomerate
RELIANCE,1157.45,10-11-2023 05:30,1158.18,1149.03,2023-11,1152.78,7734954,Conglomerate
RELIANCE,1165.33,12-11-2023 05:30,1166,1161.25,2023-11,1163.03,1419844,Conglomerate
RELIANCE,1157.3,13-11-2023 05:30,1162.3,1155.85,2023-11,1161.45,3854810,Conglomerate
RELIANCE,1178.22,15-11-2023 05:30,1180.97,1163.5,2023-11,1170,12220648,Conglomerate
RELIANCE,1180.35,16-11-2023 05:30,1187.08,1173.47,2023-11,1175.55,13134910,Conglomerate
RELIANCE,1177.78,17-11-2023 05:30,1186.63,1176.03,2023-11,1176.45,7758634,Conglomerate
RELIANCE,1174.68,20-11-2023 05:30,1179.2,1168.2,2023-11,1174.28,4490186,Conglomerate
RELIANCE,1189.45,21-11-2023 05:30,1194,1180.1,2023-11,1183,8214450,Conglomerate
RELIANCE,1194.1,22-11-2023 05:30,1197.22,1186.1,2023-11,1187.5,8534814,Conglomerate
RELIANCE,1197.75,23-11-2023 05:30,1200,1194.1,2023-11,1194.1,8531542,Conglomerate
RELIANCE,1196.95,24-11-2023 05:30,1201.3,1195.53,2023-11,1195.8,6749486,Conglomerate
RELIANCE,1197.2,28-11-2023 05:30,1199.85,1187.63,2023-11,1196.95,13792174,Conglomerate
RELIANCE,1200.35,29-11-2023 05:30,1205.97,1199.03,2023-11,1204,12531306,Conglomerate
RELIANCE,1188.72,30-11-2023 05:30,1200.35,1184.95,2023-11,1197.35,28439984,Conglomerate
RELIANCE,1197.15,01-12-2023 05:30,1198.2,1188.8,2023-12,1189,14342842,Conglomerate
RELIANCE,1210.1,04-12-2023 05:30,1225,1199.3,2023-12,1225,15590990,Conglomerate
RELIANCE,1218.88,05-12-2023 05:30,1220.43,1210.83,2023-12,1219.5,12693624,Conglomerate
RELIANCE,1230.55,06-12-2023 05:30,1236.47,1217.5,2023-12,1223.55,16422442,Conglomerate
RELIANCE,1228.53,07-12-2023 05:30,1230.47,1221,2023-12,1230,8142096,Conglomerate
RELIANCE,1227.88,08-12-2023 05:30,1238.35,1222.5,2023-12,1231.93,10204894,Conglomerate
RELIANCE,1229.68,11-12-2023 05:30,1233.8,1226.2,2023-12,1228,7066138,Conglomerate
RELIANCE,1212.03,12-12-2023 05:30,1232.47,1210.08,2023-12,1230,9197124,Conglomerate
RELIANCE,1216.97,13-12-2023 05:30,1219.18,1203.15,2023-12,1211,10031182,Conglomerate
RELIANCE,1232.08,14-12-2023 05:30,1237.47,1221.33,2023-12,1227,16972354,Conglomerate
RELIANCE,1247.8,15-12-2023 05:30,1250,1235.03,2023-12,1239,15932152,Conglomerate
RELIANCE,1260.5,18-12-2023 05:30,1267.45,1245.47,2023-12,1247.8,14165188,Conglomerate
RELIANCE,1279.05,19-12-2023 05:30,1286.95,1262.6,2023-12,1277.5,16820604,Conglomerate
RELIANCE,1263.58,20-12-2023 05:30,1299.43,1260,2023-12,1285.53,17736722,Conglomerate
RELIANCE,1281.28,21-12-2023 05:30,1286.75,1259.13,2023-12,1263.5,13765454,Conglomerate
RELIANCE,1282.53,22-12-2023 05:30,1290.45,1273.83,2023-12,1279.8,16541784,Conglomerate
RELIANCE,1289.03,26-12-2023 05:30,1295.97,1281.35,2023-12,1284,7465664,Conglomerate
RELIANCE,1293.43,27-12-2023 05:30,1299.95,1286.55,2023-12,1291,9204156,Conglomerate
RELIANCE,1302.78,28-12-2023 05:30,1306,1293.43,2023-12,1294.9,12302636,Conglomerate
RELIANCE,1292.47,29-12-2023 05:30,1307,1289.65,2023-12,1305.55,10864584,Conglomerate
RELIANCE,1295.13,01-01-2024 05:30,1303.43,1286.58,2024-01,1290.28,4030540,Conglomerate
RELIANCE,1305.85,02-01-2024 05:30,1307.5,1286.5,2024-01,1292.5,7448800,Conglomerate
RELIANCE,1291.65,03-01-2024 05:30,1317,1288.6,2024-01,1305,9037536,Conglomerate
RELIANCE,1298.33,04-01-2024 05:30,1304.93,1289.55,2024-01,1294,9612778,Conglomerate
RELIANCE,1303.85,05-01-2024 05:30,1309.93,1299,2024-01,1301.45,8086406,Conglomerate
RELIANCE,1293.68,08-01-2024 05:30,1315.98,1284.47,2024-01,1305,7734652,Conglomerate
RELIANCE,1290.25,09-01-2024 05:30,1303.4,1288.6,2024-01,1300,5403074,Conglomerate
RELIANCE,1325.05,10-01-2024 05:30,1329.5,1287.53,2024-01,1288.5,11102740,Conglomerate
RELIANCE,1359.9,11-01-2024 05:30,1362.5,1328.5,2024-01,1329.5,23725852,Conglomerate
RELIANCE,1370.73,12-01-2024 05:30,1373.33,1345.75,2024-01,1359.9,15012164,Conglomerate
RELIANCE,1394.13,15-01-2024 05:30,1396.45,1366,2024-01,1375,8610594,Conglomerate
RELIANCE,1374.63,16-01-2024 05:30,1396.3,1370.5,2024-01,1389.98,9069024,Conglomerate
RELIANCE,1361.58,17-01-2024 05:30,1386.28,1355.03,2024-01,1359.5,12197382,Conglomerate
RELIANCE,1367.95,18-01-2024 05:30,1371,1351.25,2024-01,1351.4,10279438,Conglomerate
RELIANCE,1367.45,19-01-2024 05:30,1376,1359,2024-01,1376,10422704,Conglomerate
RELIANCE,1356.65,20-01-2024 05:30,1383.48,1350,2024-01,1365,7283394,Conglomerate
RELIANCE,1328.58,23-01-2024 05:30,1371.75,1322.55,2024-01,1371.75,20055420,Conglomerate
RELIANCE,1343.88,24-01-2024 05:30,1349.5,1323.93,2024-01,1335.23,21919128,Conglomerate
